,vi,pi,ql
635,167.42695869701507,167.4278000559865,1.0
636,169.23766438123104,169.2385057402021,1.0
637,171.06849084832004,171.0693322072917,1.0
638,172.91966168288127,172.92050304185224,1.0
639,174.7914029540117,174.7922443129836,1.0
640,176.6839432429177,176.6847846018889,1.0
641,178.59751367082666,178.59835502979803,1.0
642,180.53234792721273,180.53318928618378,1.0
643,182.4886822983374,182.48952365730867,1.0
644,184.4667556961042,184.4675970550752,1.0
645,186.46680968723263,186.46765104620428,1.0
646,188.48908852276423,188.48992988173546,1.0
647,190.53383916788565,190.53468052685645,1.0
648,192.60131133209117,192.60215269106268,1.0
649,194.69175749967872,194.69259885864994,1.0
650,196.80543296058192,196.8062743195534,1.0
651,198.94259584154716,198.94343720051796,1.0
652,201.10350713765555,201.10434849662684,1.0
653,203.28843074420078,203.28927210317184,1.0
654,205.49763348891034,205.49847484788083,1.0
655,207.73138516453432,207.73222652350503,1.0
656,209.9899585617944,209.99079992076642,1.0
657,212.27362950269557,212.2744708616667,1.0
658,214.58267687420923,214.58351823318117,1.0
659,216.91738266233472,216.91822402130526,1.0
660,219.2780319865328,219.27887334550343,1.0
661,221.66491313454725,221.66575449351888,1.0
662,224.07831759761137,224.07915895658294,1.0
663,226.5185401060433,226.51938146501402,1.0
664,228.98587866523997,228.986720024211,1.0
665,231.48063459207367,231.48147595104396,1.0
666,234.00311255168256,234.0039539106534,1.0
667,236.55362059468436,236.55446195365576,1.0
668,239.13247019479067,239.13331155376193,1.0
669,241.7399762868493,241.74081764582047,1.0
670,244.37645730530102,244.3772986642723,1.0
671,247.04223522306899,247.04307658204036,1.0
672,249.73763559087908,249.7384769498497,1.0
673,252.46298757701578,252.46382893598766,1.0
674,255.218624007525,255.21946536649617,1.0
675,258.0048814068529,258.005722765824,1.0
676,260.8221000389468,260.8229413979189,1.0
677,263.6706239488109,263.67146530778143,1.0
678,266.5508010045165,266.5516423634874,1.0
679,269.4629829396896,269.4638242986606,1.0
680,272.40752539646303,272.4083667554342,1.0
681,275.3847879689072,275.3856293278784,1.0
682,278.3951342469476,278.3959756059192,1.0
683,281.43893186076343,281.43977321973483,1.0
684,284.5165525256874,284.51739388465813,1.0
685,287.628372087596,287.6292134465659,1.0
686,290.7747705688132,290.7756119277845,1.0
687,293.9561322145164,293.9569735734886,1.0
688,297.17284553966397,297.1736868986356,1.0
689,300.4253033764375,300.4261447354089,1.0
690,303.71390292221867,303.7147442811893,1.0
691,307.0390457880967,307.03988714706713,1.0
692,310.4011380479084,310.4019794068797,1.0
693,313.8005902878383,313.80143164680993,1.0
694,317.23781765655,317.23865901552057,1.0
695,320.7132399158916,320.71408127486245,1.0
696,324.2272814921569,324.2281228511281,1.0
697,327.7803715279147,327.7812128868859,1.0
698,331.3729439344203,331.3737852933924,1.0
699,335.0054374446028,335.0062788035734,1.0
700,338.6782956666457,338.67913702561657,1.0
701,342.3919671381597,342.3928084971304,1.0
702,346.1469053809623,346.14774673993423,1.0
703,349.94356895646,349.94441031543187,1.0
704,353.7824215216494,353.78326288062124,1.0
705,357.6639318857407,357.6647732447101,1.0
706,361.5885740674066,361.58941542637916,1.0
707,365.5568273526788,365.55766871165025,1.0
708,369.569176353469,369.57001771244103,1.0
709,373.62611106675945,373.6269524257305,1.0
710,377.7281269344356,377.72896829340624,1.0
711,381.8757249037938,381.8765662627651,1.0
712,386.06941148872147,386.07025284769276,1.0
713,390.30969883154654,390.31054019051766,1.0
714,394.59710476558683,394.5979461245583,1.0
715,398.9321528783863,398.9329942373576,1.0
716,403.31537257565896,403.316213934631,1.0
717,407.74729914593973,407.7481405049104,1.0
718,412.22847382595245,412.22931518492334,1.0
719,416.7594438667144,416.7602852256853,1.0
720,421.3407626003567,421.3416039593293,1.0
721,425.9729895077149,425.9738308666861,1.0
722,430.6566902866296,430.6575316456008,1.0
723,435.39243692105845,435.39327828003013,1.0
724,440.1808077509065,440.18164910987895,1.0
725,445.0223875426672,445.0232289016389,1.0
726,449.91776756082646,449.9186089197992,1.0
727,454.86754564007634,454.86838699905,1.0
728,459.8723262583218,459.8731676172947,1.0
729,464.9327206104989,464.9335619694707,1.0
730,470.049346683213,470.0501880421846,1.0
731,475.2228293302183,475.2236706891896,1.0
732,480.4538003487162,480.4546417076885,1.0
733,485.7428985565188,485.74373991549015,1.0
734,491.0907698700566,491.09161122902884,1.0
735,496.49806738326464,496.4989087422372,1.0
736,501.9654514473371,501.96629280631004,1.0
737,507.49358975137136,507.4944311103433,1.0
738,513.0831574039064,513.0839987628783,1.0
739,518.7348370153724,518.7356783743431,1.0
740,524.4493187814453,524.4501601404185,1.0
741,530.2273005673477,530.2281419263204,1.0
742,536.0694879930572,536.0703293520295,1.0
743,541.9765945194923,541.9774358784653,1.0
744,547.949341535636,547.9501828946077,1.0
745,553.9884584466308,553.9892998056024,1.0
746,560.0946827628588,560.095524121832,1.0
747,566.268760190014,566.2696015489869,1.0
748,572.5114447201552,572.5122860791274,1.0
749,578.8234987237959,578.824340082767,1.0
750,585.2056930430041,585.2065344019763,1.0
751,591.6588070855403,591.6596484445134,1.0
752,598.1836289200378,598.1844702790111,1.0
753,604.7809553722446,604.7817967312179,1.0
754,611.4515921223352,611.4524334813087,1.0
755,618.1963538033008,618.1971951622734,1.0
756,625.0160641004298,625.0169054594038,1.0
757,631.9115558519098,631.9123972108815,1.0
758,638.8836711505195,638.8845125094929,1.0
759,645.933261446481,645.9341028054544,1.0
760,653.0611876514373,653.0620290104105,1.0
761,660.2683202435824,660.2691616025543,1.0
762,667.5555393739671,667.5563807329399,1.0
763,674.9237349739981,674.9245763329708,1.0
764,682.3738068641,682.3746482230739,1.0
765,689.9066648636183,689.90750622259,1.0
766,697.5232289019156,697.5240702608888,1.0
767,705.2244291307292,705.2252704897027,1.0
768,713.0112060377508,713.0120473967237,1.0
769,720.8845105614887,720.8853519204597,1.0
770,728.8453042073927,728.8461455663656,1.0
771,736.894559165286,736.8954005242575,1.0
772,745.0332584280758,745.0340997870492,1.0
773,753.2623959118134,753.2632372707857,1.0
774,761.5829765770604,761.5838179360352,1.0
775,769.9960165516299,769.9968579106018,1.0
776,778.5025432546644,778.5033846136379,1.0
777,787.1035955221188,787.1044368810915,1.0
778,795.8002237336174,795.8010650925892,1.0
779,804.5934899407317,804.5943312997041,1.0
780,813.4844679966811,813.4853093556544,1.0
781,822.474243687474,822.4750850464459,1.0
782,831.5639148645006,831.5647562234745,1.0
783,840.7545915786163,840.7554329375869,1.0
784,850.0473962156922,850.0482375746642,1.0
785,859.4434636336943,859.4443049926648,1.0
786,868.9439413012607,868.9447826602319,1.0
787,878.5499894378487,878.550830796819,1.0
788,888.2627811554133,888.2636225143848,1.0
789,898.0835026016725,898.0843439606422,1.0
790,908.0133531049617,908.0141944639339,1.0
791,918.0535453207025,918.054386679674,1.0
792,928.2053053794883,928.2061467384594,1.0
793,938.4698730368289,938.4707143958024,1.0
794,948.8485018245458,948.8493431835188,1.0
795,959.3424592038649,959.3433005628362,1.0
796,969.9530267201837,969.9538680791576,1.0
797,980.6815001596048,980.6823415185778,1.0
798,991.5291897071527,991.530031066125,1.0
799,1002.4974201067926,1002.4982614657648,1.0
800,1013.5875308232066,1013.5883721821796,1.0
801,1024.8008762053696,1024.8017175643406,1.0
802,1036.13882565195,1036.1396670109218,1.0
803,1047.602763778544,1047.6036051375152,1.0
804,1059.194090586758,1059.1949319457303,1.0
805,1070.9142216351931,1070.9150629941657,1.0
806,1082.7645882123159,1082.7654295712862,1.0
807,1094.74663751123,1094.747478870201,1.0
808,1106.861832806436,1106.8626741654084,1.0
809,1119.1116536325274,1119.1124949914965,1.0
810,1131.4975959648461,1131.498437323817,1.0
811,1144.02117240221,1144.0220137611846,1.0
812,1156.6839123516222,1156.6847537105937,1.0
813,1169.4873622150324,1169.4882035740006,1.0
814,1182.4330855782043,1182.4339269371733,1.0
815,1195.522663401652,1195.5235047606234,1.0
816,1208.7576942137264,1208.7585355726983,1.0
817,1222.1397943058143,1222.1406356647833,1.0
818,1235.6705979297305,1235.6714392886986,1.0
819,1249.3517574972889,1249.3525988562608,1.0
820,1263.1849437821209,1263.1857851410928,1.0
821,1277.1718461236862,1277.1726874826577,1.0
822,1291.3141726335962,1291.3150139925683,1.0
823,1305.613650404204,1305.614491763176,1.0
824,1320.072025719529,1320.0728670785,1.0
825,1334.6910642685052,1334.691905627475,1.0
826,1349.472551360627,1349.473392719596,1.0
827,1364.4182921439515,1364.419133502923,1.0
828,1379.5301118255832,1379.5309531845558,1.0
829,1394.8098558945296,1394.8106972535004,1.0
830,1410.2593903471106,1410.2602317060805,1.0
831,1425.8806019148196,1425.8814432737943,1.0
832,1441.6753982947466,1441.6762396537188,1.0
833,1457.645708382535,1457.6465497415054,1.0
834,1473.7934825079665,1473.7943238669368,1.0
835,1490.12069267311,1490.1215340320787,1.0
836,1506.6293327931712,1506.6301741521422,1.0
837,1523.321418939991,1523.3222602989615,1.0
838,1540.1989895882314,1540.1998309472012,1.0
839,1557.2641058643474,1557.26494722332,1.0
840,1574.5188517982758,1574.5196931572439,1.0
841,1591.9653345779545,1591.9661759369217,1.0
842,1609.6056848066448,1609.6065261656115,1.0
843,1627.442056763136,1627.442898122109,1.0
844,1645.4766286648317,1645.4774700238002,1.0
845,1663.7116029337374,1663.71244429271,1.0
846,1682.149206465461,1682.15004782443,1.0
847,1700.7916909011274,1700.7925322600975,1.0
848,1719.6413329023947,1719.6421742613627,1.0
849,1738.700434429436,1738.701275788408,1.0
850,1757.9713230221184,1757.972164381091,1.0
851,1777.4563520841855,1777.4571934431624,1.0
852,1797.157901170722,1797.1587425296927,1.0
853,1817.0783762786912,1817.0792176376658,1.0
854,1837.2202101408034,1837.2210514997766,1.0
855,1857.5858625225949,1857.5867038815647,1.0
856,1878.1778205228075,1878.1786618817785,1.0
857,1898.99859887713,1898.9994402361044,1.0
858,1920.0507402653138,1920.0515816242878,1.0
859,1941.3368156216623,1941.3376569806346,1.0
860,1962.8594244490207,1962.860265807992,1.0
861,1984.621195136235,1984.6220364952064,1.0
862,2006.6247852791205,2006.625626638092,1.0
863,2028.8728820050217,2028.8737233639938,1.0
864,2051.3682023009765,2051.369043659945,1.0
865,2074.113493345506,2074.114334704482,1.0
866,2097.111532844127,2097.112374203105,1.0
867,2120.3651293685607,2120.365970727533,1.0
868,2143.8771226996955,2143.8779640586663,1.0
869,2167.6503841744398,2167.651225533411,1.0
870,2191.6878170363316,2191.6886583953083,1.0
871,2215.9923567901214,2215.993198149096,1.0
872,2240.5669715602367,2240.5678129192083,1.0
873,2265.414662453266,2265.415503812238,1.0
874,2290.538463924457,2290.5393052834324,1.0
875,2315.9414441483154,2315.9422855072917,1.0
876,2341.6267053932547,2341.6275467522278,1.0
877,2367.597384400481,2367.5982257594537,1.0
878,2393.85665276706,2393.8574941260304,1.0
879,2420.4077173332144,2420.408558692192,1.0
880,2447.253820573986,2447.2546619329623,1.0
881,2474.3982409951946,2474.399082354168,1.0
882,2501.8442935337953,2501.845134892767,1.0
883,2529.5953299627504,2529.596171321724,1.0
884,2557.654739300329,2557.655580659303,1.0
885,2586.0259482239753,2586.0267895829525,1.0
886,2614.7124214888026,2614.7132628477807,1.0
887,2643.7176623507085,2643.7185037096824,1.0
888,2673.0452129941764,2673.0460543531512,1.0
889,2702.6986549649096,2702.6994963238785,1.0
890,2732.681609607156,2732.682450966131,1.0
891,2762.997738506002,2762.9985798649773,1.0
892,2793.6507439345096,2793.6515852934826,1.0
893,2824.6443693058495,2824.6452106648194,1.0
894,2855.9823996304526,2855.9832409894266,1.0
895,2887.668661978262,2887.6695033372357,1.0
896,2919.7070259460693,2919.7078673050496,1.0
897,2952.1014041301296,2952.102245489107,1.0
898,2984.855752603915,2984.8565939628843,1.0
899,3017.9740714012814,3017.974912760254,1.0
900,3051.460405004951,3051.4612463639273,1.0
901,3085.318842840435,3085.3196841994077,1.0
902,3119.5535197754325,3119.554361134406,1.0
903,3154.1686166248032,3154.1694579837836,1.0
904,3189.1683606611396,3189.169202020105,1.0
905,3224.557026130979,3224.557867489956,1.0
906,3260.338934776846,3260.3397761358206,1.0
907,3296.518456364964,3296.5192977239417,1.0
908,3333.1000092189465,3333.10085057792,1.0
909,3370.0880607593585,3370.0889021183307,1.0
910,3407.4871280492875,3407.4879694082597,1.0
911,3445.301778345976,3445.3026197049508,1.0
912,3483.5366296585867,3483.537471017564,1.0
913,3522.196351312174,3522.1971926711503,1.0
914,3561.2856645178977,3561.286505876869,1.0
915,3600.8093429495743,3600.8101843085506,1.0
916,3640.772213326699,3640.773054685677,1.0
917,3681.179156003855,3681.1799973628217,1.0
918,3722.035105566698,3722.0359469256655,1.0
919,3763.345051434628,3763.3458927935994,1.0
920,3805.11403847008,3805.114879829051,1.0
921,3847.3471675946093,3847.348008953579,1.0
922,3890.0495964118436,3890.0504377708157,1.0
923,3933.226539837322,3933.227381196294,1.0
924,3976.8832707353677,3976.884112094342,1.0
925,4021.0251205630284,4021.025961921999,1.0
926,4065.657480021125,4065.658321380094,1.0
927,4110.785799712633,4110.7866410716,1.0
928,4156.4155908082785,4156.41643216725,1.0
929,4202.552425719606,4202.553267078575,1.0
930,4249.201938779459,4249.202780138427,1.0
931,4296.369826930084,4296.370668289058,1.0
932,4344.061850418855,4344.062691777823,1.0
933,4392.283833501701,4392.284674860675,1.0
934,4441.041665154416,4441.042506513386,1.0
935,4490.341299791791,4490.3421411507625,1.0
936,4540.188757994822,4540.189599353791,1.0
937,4590.590127245926,4590.590968604894,1.0
938,4641.55156267236,4641.552404031331,1.0
939,4693.079287797925,4693.080129156895,1.0
940,4745.179595302975,4745.180436661938,1.0
941,4797.858847792882,4797.859689151848,1.0
942,4851.123478575083,4851.1243199340615,1.0
943,4904.979992444719,4904.980833803694,1.0
944,4959.434966478991,4959.435807837965,1.0
945,5014.495050840392,5014.495892199366,1.0
946,5070.166969588845,5070.167810947816,1.0
947,5126.457521502827,5126.458362861795,1.0
948,5183.373580909683,5183.374422268664,1.0
949,5240.922098525143,5240.92293988412,1.0
950,5299.110102302109,5299.110943661086,1.0
951,5357.944698288975,5357.945539647947,1.0
952,5417.433071497391,5417.43391285637,1.0
953,5477.58248677977,5477.583328138746,1.0
954,5538.40028971642,5538.401131075397,1.0
955,5599.893907512653,5599.894748871624,1.0
956,5662.0708499057855,5662.071691264758,1.0
957,5724.938710082251,5724.939551441228,1.0
958,5788.505165604917,5788.506006963888,1.0
959,5852.777979350647,5852.778820709619,1.0
960,5917.7650004583475,5917.765841817327,1.0
961,5983.474165287531,5983.475006646504,1.0
962,6049.913498387475,6049.914339746448,1.0
963,6117.091113477254,6117.091954836233,1.0
964,6185.015214436574,6185.016055795556,1.0
965,6253.694096307662,6253.694937666642,1.0
966,6323.13614630826,6323.136987667237,1.0
967,6393.349844855897,6393.35068621487,1.0
968,6464.343766603527,6464.344607962512,1.0
969,6536.126581486735,6536.127422845718,1.0
970,6608.707055782449,6608.707897141428,1.0
971,6682.0940531795595,6682.09489453854,1.0
972,6756.296535861341,6756.2973772203195,1.0
973,6831.32356559995,6831.324406958932,1.0
974,6907.18430486306,6907.185146222038,1.0
975,6983.8880179328125,6983.88885929179,1.0
976,7061.444072037164,7061.444913396146,1.0
977,7139.861938493879,7139.862779852859,1.0
978,7219.151193867145,7219.152035226127,1.0
979,7299.321521137107,7299.322362496088,1.0
980,7380.382710882372,7380.383552241356,1.0
981,7462.344662475645,7462.345503834629,5528.632461514537
982,7545.217385292676,7545.218226651663,6382.1168386892205
983,7629.010999934624,7629.011841293609,6453.078112886089
984,7713.735739463999,7713.736580822984,6519.446098287783
985,7799.401950654359,7799.402792013346,6585.470138271263
986,7886.0200952538635,7886.020936612847,6652.020570644487
987,7973.600751262909,7973.601592621894,6719.21474886698
988,8062.154614225915,8062.155455584902,6939.625934997623
989,8151.692498537512,8151.693339896498,7009.737519039407
990,8242.225338763186,8242.226180122174,7082.086826410711
991,8333.764190974662,8333.765032333647,7153.695984265863
992,8426.32023410009,8426.321075459078,7488.501608466919
993,8519.904771289226,8519.905612648212,7565.147915131343
994,8614.529231293809,8614.530072652793,7643.529487019393
995,8710.205169863271,8710.206011222259,7731.533036616434
996,8806.944271155942,8806.94511251493,7968.077310178327
997,8904.758349165942,8904.75919052493,8054.370754249452
998,9003.659349165942,9003.66019052493,8135.730590777752
999,9103.659349165942,9103.66019052493,8387.122470309934
