,Iteration,Fitness,Time,State,pop_size,mutation_prob,max_iters,Population Size,Mutation Rate
79,128,1827.0,5.074290985000005,"[ 1  7  0 18 19 19 19 19 19  0 19  0 19 17 18 19 19 19  0 16 19 19 19  6
 19 17 19 19  2 19  5 10 19 19 19]",300,0.4,2048,300,0.4
80,256,1842.0,10.10982585299999,"[ 1  1  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  0 19 19 19 19  1
 19 15 19 19  1 19  6 14 19 19 19]",300,0.4,2048,300,0.4
81,512,1845.0,20.15961704099999,"[ 1  1  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  0 19 19 19 19  0
 19  4 19 19  1 19 15 14 19 19 19]",300,0.4,2048,300,0.4
82,1024,1846.0,39.18672638799998,"[ 0  1  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  0 19 19 19 19  0
 19  4 19 19  2 19 15 14 19 19 19]",300,0.4,2048,300,0.4
83,2048,1846.0,60.612234900999994,"[ 0  1  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  0 19 19 19 19  0
 19  4 19 19  2 19 15 14 19 19 19]",300,0.4,2048,300,0.4
84,0,1064.0,0.01467631899998878,"[15  4  3 19  7 14  8 14 10  8  7  6  4 16  7 12  0 11  6 19 12  5 16  0
  2  9 14  6  4 14  9  3  3  8 19]",300,0.6,2048,300,0.6
85,2,1404.0,0.09031625000000076,"[ 7 14 16 14 14 17 17 17 17  0 11  8  5 17  7  8 17 11 10 15 18  9 13  2
 18 12 18  0 12  9 17  9 13 12 11]",300,0.6,2048,300,0.6
86,4,1446.0,0.17403194099998132,"[ 6 12  6 14 18 17  8  3 14  1 18 18 10  9 16 11 13 15  9  0 19 17 12 18
 17  8 18 14 18 18 12  3  8 19  4]",300,0.6,2048,300,0.6
87,8,1522.0,0.32430037099999254,"[12  3 12 18 18 19 18  6  9  0 10  6 16 18 13 19 17 16  0 15 14 10 10 11
 18  8  9  5  3 18 17 14 15 17  6]",300,0.6,2048,300,0.6
88,16,1593.0,0.6203668299999947,"[12  3 12 15 18 13 18 10 16  3 18  1 15 18 13 10 19 16  8 13 11 18 15  2
 19 19 18  6  4 15  8 14 15 14 19]",300,0.6,2048,300,0.6
89,32,1710.0,1.208062993999988,"[ 4  0  4 13 14 18 18  3 13  6 18  1 19 10 18 18 19 19  3 15 19 18 17  8
 18  4 18 18 15 18 17 17 18 14 18]",300,0.6,2048,300,0.6
90,64,1791.0,2.3818968239999947,"[ 4  2  3 18 18 19 19 19 19  0 18  0 19 15 18 18 19 18  2 15 19 19 17  7
 18  4 18 19  3 18 17 13 19 14 19]",300,0.6,2048,300,0.6
91,128,1831.0,4.769934470999999,"[ 1  0  0 18 19 19 19 18 19  0 18  0 19 17 18 19 19 19  1 18 19 19 19  3
 19  4 19 18  2 19 16 13 19 19 19]",300,0.6,2048,300,0.6
92,256,1844.0,9.448458192999993,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  1 18 19 19 19  2
 19  1 19 19  2 19 17 13 19 19 19]",300,0.6,2048,300,0.6
93,512,1845.0,18.657621791999986,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  0 18 19 19 19  2
 19  1 19 19  3 19 17 13 19 19 19]",300,0.6,2048,300,0.6
94,1024,1847.0,38.82263250700001,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  0 18 19 19 19  0
 19  1 19 19  3 19 19 13 19 19 19]",300,0.6,2048,300,0.6
95,2048,1848.0,82.46481673899999,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  0 18 19 19 19  0
 19  6 19 19  0 19 19 13 19 19 19]",300,0.6,2048,300,0.6
96,0,1064.0,0.021687407999991137,"[15  4  3 19  7 14  8 14 10  8  7  6  4 16  7 12  0 11  6 19 12  5 16  0
  2  9 14  6  4 14  9  3  3  8 19]",300,0.8,2048,300,0.8
97,2,1451.0,0.10507705800000622,"[15 13 19 15  8 19 17 19 19  4 12  6 19 14 18 17 11 13 15 10 11 16 10  1
 17  3 18  2  2 18  5  6 14 19  0]",300,0.8,2048,300,0.8
98,4,1451.0,0.18159284900002604,"[15 13 19 15  8 19 17 19 19  4 12  6 19 14 18 17 11 13 15 10 11 16 10  1
 17  3 18  2  2 18  5  6 14 19  0]",300,0.8,2048,300,0.8
99,8,1517.0,0.35181918800003587,"[ 7  3 10 19 14 16 18 11 16  6 18 13 16 18 16 14 17  4  8 10 12 18  8 15
 16  9 11  2  4 11 15 12 14 16 17]",300,0.8,2048,300,0.8
100,16,1591.0,0.6637992070000109,"[12  3  3 19 17 16 12 12 19  0 18  9 19  7 14 16 17 16  8  8 17 18 13 15
 13  8  0 13  4 19 16 12 15 12 19]",300,0.8,2048,300,0.8
101,32,1731.0,1.330921386,"[ 1  7  1 11 18 19 15 14 19  1 19  6 17 13 18 16 16 16 10 14 19 19 19  4
 19 16 18 14  6 19  9 16 18 16 19]",300,0.8,2048,300,0.8
